Roll No	Name	Marks	
97809	SLZCBELAZ1A3J5QNU6	99
10950	QWVF473JPNPP7HEOZP	42
13868	MDE0MDF0H477U0X1ZW	12
42562	U52RREMC5KFZ16VILT	40
22496	HTZEIV5KG2Z147FJ76	98
58321	XN4YSB51ETJC0HGEG4	74
71331	HD8XFP3RHJ0DKHS9U1	76
18708	PT4K6PRCXOBZ3LM6J3	87
76192	WIOQJFGZVBWDKCDO0W	27
1651	RKUM1CB7UASNERF516	9
57731	H27FLJDWP2SE4SRO1Y	16
20923	V73IH1EN6OCGB3OFNR	46
90798	D505RSSHSZRFFRRUTP	1
15718	A8QWT3V2EVXQ8F1CY9	85
64809	CBPJXI118JHZZR2J2S	87
37657	H5OKPWTFRFWNNW0618	17
33206	YTHXLZXIE5JUW2JBEB	88
198	NG2LEW1FEVTG045LIG	86
84514	R1XA4X17GHNM34GRDN	90
78354	VNOKZZI83PZCFWJHKO	93
11256	UH3C2776D0GWWEYJEG	13
80913	BI9U7A5XZMVL773CE5	40
87952	MY56FQGJKJ9F0OA7IR	44
40173	E61A2L793RPM4E3QXF	74
19172	CFF8TEVVIL3QWBE3TS	71
76646	WDKNWAXJAEWYO0D5RJ	69
14914	1L2DGD5T9699Z2U1YD	30
65651	KWKL1IQWVRTRU4U3G9	41
39742	PQF5UIFP03VJVLRWAM	58
88550	OJU0G7GGMHOLZZYRMW	28
47231	NCJDZ0IYGXYD0JHMMW	59
86862	5D2H4NPURNBCPUW8R3	69
8762	RV1OQ6V2HYZ0OMFIGE	72
80086	TDT92P0GO7AHTE4642	19
8028	44SBQ2FL83BENZU1Z4	34
49995	PWA6F45FGZ74NKZB7E	60
20544	TGGYKYLIAL0RCUN5Y4	92
26874	ET582AGAFXB44655Q7	18
66848	ME6ZL9GN6LOXQ57JRT	64
39896	MBLK6BH1BHY4GYSQK0	41
44169	U8KFF7624ZUV6E92ZI	73
32251	YCY7QNWF0OAWP38AWN	10
53031	J9D67KZL3L4I9IBEAB	56
20422	Z8K4KSSIGL7MSGKIT2	97
22495	GPJQQO8SEZ237Q8L6U	28
40066	D159NURQG8UTRWVNYD	18
77436	ZXA6WN1TH9A0KDZZV4	71
4199	PDCB3JXSV468WZPRJS	95
45248	MM5CXTRPMLO21D9MSN	19
47194	TUDXIM6DTFKNYTOU8M	38
73884	HJZ2KZP6LR6QWW3XK4	32
72176	HQEV1RK5E6XCHP1T1I	37
91196	DZOIRH58N7FEJ0TR4B	47
78961	Q0VMGHU6OMABICNMY3	44
21049	53AOGAU1XDZF5A2ES9	86
84184	ODJQFVOA52Y9HJUUMT	82
93490	455XRSLHVL41OE39N3	71
15478	M0W0F6KLBYNLIUI71R	61
86101	MQJ7LUUEIIWM5DPUSD	26
10071	SF7LUUH1RFNOIII7MF	56
75990	64TKN2IAF43353Q5UX	89
1084	WUF58Y0PVZSWAX63M2	59
85314	TI6U70U96CSGJZ394B	15
71239	TPL9NLP85MZRGFJ6LN	62
32974	G0S9O8LOREFQ3O9ZYX	86
78582	XDLNZT9AD5EYQS4VEQ	93
46344	ADYNUATJD2N7UXV8EV	19
46662	1068FMRNSWOWRXR87O	36
6543	GI8NM145PTHPG28L3D	18
17624	SLRI3U50GZ366TAH92	39
24703	83AZ1GWWPHLC3O8CF2	2
99025	8Q29THG1GCARAW6XCB	55
98628	XZ4IUYQ8KQ5P6NT0FB	23
4572	6VISIYLT4JGPMCZ8SD	57
97744	MEROTW1IMD4H89SL2L	0
22474	WS7KUAGRYEV8FVMXZM	71
54087	X8E8KZZVCDH7UWXV9S	56
97402	HGGNUSU37V17A2SEDQ	69
23639	VMNYGZ6AXL2R1590Q3	29
19827	0LSAI9ZDH5DBNDGTPH	57
11494	DQD0I5H8XZ7FTTRDPS	0
79758	BONCZ6H03JR9UICZJD	96
91619	F32MILQWLABYG1DMC0	23
69680	76J356AN6MD83K8Z3Q	65
14142	JJ14ZV30C0KC33QCF3	50
32693	7Q9VAP8KXUHBC5ARK9	27
84884	4YBFXBQPIJMBV60Z28	34
51913	QFB7QTK6L04YQM5FD2	98
40291	LHEVHCW91Y3C93Z2VD	35
42159	XLV4A5BY4AH34HQ9MK	31
61148	5P20FERGQIZHWOLIML	49
51812	CV0YGU737VX700OZWU	23
30998	0I715ZXCRIC9ZB13R0	78
4318	RHHAYTNGXUILJOS78O	42
3230	2X498M568O4C1FUNF8	43
40143	H5V5UX5I39776L5YX1	53
10828	ARIXPA6N0DS6J01D8T	4
56709	1CXZRT6FCNEE25ZSBF	94
75154	NQVMFGRI5QS6Q4TRVX	30
28275	0GMMVIOUHP2P7FCDPW	43
64590	YRAHQNKV7TE4CE6UNO	86
74442	Y92A3405PSO6HXZC9G	51
55454	8R8MUC6UXJDI687DEO	16
39841	V3W2N0QZ5NA0Q06JRA	80
73555	OE4FW9AEK1AQU6SD6M	73
83509	M4MWGVX115ELQO4PA8	98
16413	6O53E4HPYJH7STDUX7	93
18057	NCHCS1Z7KGYA2KT3EN	38
92710	EON85XYH1HUH3T28V6	73
49838	PRVVVMYNA8C6SW0GV6	82
53660	COIS8WIA5H8PJS8176	62
55165	4LI71JPZS12EXUPUX4	54
14246	UER9RD27Y4LMG6GKBP	44
21121	FNZFT7BYRNEKPZMVGA	75
7319	OEMI2E23X103AC8UIN	66
98515	PDS5BA2G1J7NE4A570	52
72768	9AXEMSPRLDJS0754TE	70
42493	RSE0CESGI7II5OV9LV	35
16544	ORZDSWA4H2JP2GIBM5	44
51104	RCR54UDLR7Y2K0DSFG	14
63735	ANO9HFTCHOE33OO07C	28
26864	HCYXKYFV155Z0H4WMA	54
85464	WZ01U575G9SF8YO7A0	2
44764	8FDYHQ2AXXD1F7H0YI	9
3517	DBGCKX9J2TS8VBG2CO	66
71884	QDGF0UBJICH1HHH65M	40
38740	GLX7E5RYE3LS5KCSKN	77
34180	TW1IKCNLOIPCZS4IX2	57
17142	DCTJT951F5OSRXH3QM	12
54245	5BQ8C87ZOK6VKFR0Y5	67
93816	4NYAHAO7DLYN3J0LPV	99
18195	M3UJJX6OX27FTKKBO4	2
10651	3KK5GV3U44NIDFIR6G	6
65041	42JNHPPLZX4QET3VM0	63
77855	NNKUQ2HNB98CR1YZ0E	11
51495	WK3CHQK5Y4NFI9D0XX	70
21972	1BV3R6SKMG39WMBWY3	5
26182	N40AVGNLBYIKQ01XZ3	24
95280	ST6WQEXVFBOU41PYDG	82
64034	APSHGVSV8ZMMASW4O6	8
27837	QC51I92S95JGHM7JUU	14
89598	RLG73NFUEREMEHTGMJ	24
52266	0K88FGW7LEBJ3NVV8P	33
21734	XK9CRJUIBMF148IS9G	96
25729	CEQWWN5OG6E4Q1EEZS	38
181	3W2FFK693PW3ATEFGS	27
1785	U2RCER2EZUA8PTE5JN	55
59511	Z6U90UP5M4L3M76PD7	59
6178	AFNLC74XOD1YHN401I	74
14025	LNDPIVYF24PLUM3CXM	64
98525	P1N2O2T1R5DZBJXQRO	53
71357	QFLHIO8R11BUMU7VDT	17
49646	FCM0TRUC61QP3J4LL0	18
71481	UXQEW3B2V69AI4IFGF	55
4106	Q5U8H9NYL3M9WISY0R	93
57759	248JCQ4OT3QMOPFLU8	82
27147	RKUEAUUV3ZPJ12VPUO	36
46887	PRW05FUXUMONOCDV60	11
97474	YY2Q4T94M6NJHISY6G	58
21992	UDC2QH67REQSDCQNVX	67
33579	6DVLFO246M0MF4GY76	91
17813	4DHGHBWILPDZ6Z8FSU	79
14268	Y8F2PVSAZPYPRQF015	52
94468	22SCKRTQQKKULX20QG	21
44760	K65C58U8E7EKNPEU76	18
96171	SDPOKCJ50HDSIOLFMD	50
0	23JW5FOLZLLQLJ7M2N	78
73635	02AU1SK49N2Q01IXJP	71
33449	YJAKQCJOCBN602LWF8	56
96879	ZKHO4NO9MNY798ZH3P	88
3273	772E99EBFU102K1SDT	57
48053	CKFD1LW49FTV34T744	17
28554	TYS7ODFG4D620JYM99	28
2762	P7KS8DT34085ALL8LL	72
15937	Q73FGK2UEGR90YVQOM	51
80301	717MFBEGG07QL9S3KK	80
19736	WQ50NOBVASB2HXM6UH	36
33225	3R6FIVQ2LT4CFIDZ84	78
98503	X3POR6XTX2EW92V9O9	15
58366	PBK7RSKT2M87G8NIJ3	13
87554	OIIL0PRY83C6BGZF6F	67
59834	VBML3V4KIYP5RVZRG2	48
75340	7W2SF5LJ49TCL59B7L	61
20896	4YVRTGVAS9NLC8ZCQ1	3
83881	LRY8Z1HA7E9BYN58RM	72
10954	Q1Y9E5D9N11DUIDOZR	54
71056	8PAEC3CI1BMU0F8BY1	72
22091	Z4UJ2WKQUE6BO7PJ3Y	12
19424	SYV4WI6KXI9ZCDSOER	94
26637	75LWBML514U9KP90UK	43
65578	Z8KQ5Z0Q6Q1PWHGV14	97
7577	VOL9F0AOAH4J3K1E0G	10
28460	M2H19VBXKCKW2VB2IM	68
81590	QOOWZKZA9TF185DNOB	84
97149	4KR0URKVT1A6NSGGPR	35
24264	3FPL3XMKEZJ03AGTHO	23
61540	RFOED1NVABVDOW4HN4	35
81497	Q9P3U9T5UZVPLIJW9Y	22
42467	3RCFSUGJ3M16XY6I3N	83
37814	SAAOOIKWJ5M12YLN71	71
55217	KCWM2K56WE6U2IQ3F2	9
1968	CC4KXWI0J05M01055S	46
69446	DAUU16O049RJX2M60C	38
87875	ABZU3BSHGHC8NUZ09O	42
11759	6XAXI9A1P8M6QQPXDX	50
24051	W83XDV2WBU3519O1RN	93
99073	7PNFFTA4QPLV2Z9PSZ	64
14481	D5JWABX3FAKRYVF2QT	21
17706	G0LEKNYORH7FANA96Y	91
29406	M5GJWWWY9R2OIYIOAB	66
66051	48RM7740AQMKZ45VL2	73
40935	6OFJYU72NGWHJZLI3D	59
51905	5XKELH7UURYZV43BEB	36
17134	03T7GW87BRONNMSFCG	17
28459	A306MZYJUZVM4ESX8N	59
23561	AV2M8AQZQ7X6AWQI7F	54
27142	ULYGUVYD6V7XEPKHWH	27
16356	FZV2KPP5VK5LGURXCY	79
92940	72W67HWHLTO9UYBB86	85
84545	W67DR03M6MXCMAI69U	21
18172	P6PUEPPHS4UICIIHKD	93
34656	3GOQW4TMB6A68BTYMO	6
7722	T49UQHCZ12Z2ZG41RJ	99
73945	S5S1QGW983J9CZQRR7	68
72887	U1VQZ6M1U9IPZ48KG7	57
75526	BHHXD9LP706UMU140H	3
53179	DE0DW6X0K1YJ8DVD8D	60
32734	TCWZGS9Z1DLYBS64GD	61
95167	GEFSTTCRZ3OC8JU1AH	29
47676	WLRPQ8RBDAFXYUCFK6	64
79527	S4QPQE84RNTQ5CTFWV	39
28862	PPUHGSJ8DIRBWK1EAM	55
51500	6TZECD4GLER4M4KKFT	70
46665	ZT6S3SEH7WS9PG76AI	81
94856	7UBCPEDGP052WJHJTI	3
3498	ZJ9YUB83SOHY8T7QMG	99
30314	QYID3CETFLQM2MT17V	45
26039	Q15BBBFFDHBMQIWQF6	61
65706	OJK4ZCQ1XGUMZOHAOU	7
60788	5M0V2UEN0W55V0EN0W	17
91255	TN6G93J0XPXT9VCLDL	90
96050	2IGDZZ65BZXHCPZCLZ	15
5867	E9GQT0Q02R4TN06S0P	82
13906	JW9G5E78DROQ8GX3HU	61
11072	IA83XUL5X718PL51O3	2
74887	21A5YN7K2GB4SLIFDD	19
52988	W3O4N562KNIE33231X	76
97401	3NLDR0CQFOSQIZTJPY	76
58823	XJRWEKLO2YDWOJ1SOG	6
21701	VLHHWLLFFEKG04X80X	44
61885	J6J15GGHDIM9QAJGM9	40
98626	1HVJ6PTBIHA40OAW5I	69
39711	YICMJMPCC31ZV6W7BG	80
61694	BUJDC9XA5776AMC7LT	94
72516	K7WAJPZYAPYF8XWOLQ	8
83207	KVCVOD2VR4H6T5U7SA	98
27789	DB22UX12AP3XNXAA0Q	34
710	SMJM2B6GJ6RBYG8JC4	63
19222	13M1UTQNDMHW5MVLT9	17
44678	5POHYY95S628MMK6TZ	63
18889	UYTRKEBXQG3WSTC3AW	48
44051	FAS1K87WIW26IAPYSH	79
18572	GDBVAFOXYRGGTB6E70	29
86365	HO2KHR80KBE2XBCIJU	79
82810	H480VEGDFQ7CTGNGPO	88
95419	OQ4BJD1NDUYWJDDXVE	82
37232	CRTT0RVVB585J821SM	38
58316	EJH5GQCQ6O3LLIGJFE	48
15773	VNHKTNC1QVDF3FE9TZ	53
62936	D92PGK30UTATM9E306	53
12124	9H2R4CWH4AVUF3LPKJ	85
27829	B7LR2KWWUMY8ELM8AT	36
50079	EYOYX9S7BD2FP05UJB	42
51367	ZABHNAM9263R6ULQYK	50
47425	Y5C1JP4CGJAPMSR63V	57
72863	PFSAJVLH5LELZBX7JN	18
55997	BUOMBCG5LEN7Z7V9A4	1
84355	2GOSK584G01C9NRUXB	47
56189	346K4O7NHKZMKK8CN1	88
40654	ONU0V9YNAP84WEESZ2	1
8107	ZZMH50YYNHLCSVM2GO	63
17902	7I5W33ENT76CN94VB9	88
73763	VMY5KL74RQNGBBME2H	90
99276	K69MHM4B2Q1BOTIMR3	30
38793	AWL88DPS3F5GDBDA6L	4
63209	0MS49DCFDDEKCX1WZT	71
30455	SE0QPNFLZQGEIV9JLA	87
45699	LJ5LL3DI4EBF3LPONM	48
50927	D08TADXR1Y330FFZ41	65
8343	3B4BV9KIAIOTMLZSWS	5
87023	33JHCKYXKD7DGTVYO4	88
13472	NMR66O1TGFAOORB2K8	28
50050	EUH8K433IIFLC50DX9	39
74205	YR2VCMNUABTQQX6JJG	4
83154	N5PG64C97OYJEQWFXE	6
24209	JI4YJCCCHUHRIWRSQ6	98
72508	04NDO7ZGP6D7OAR1CO	18
54148	U2YQHAS8O88009LBI6	0
66556	8GAIK0I9861DE4B9GP	47
38471	JEHQGB4PK9DX4PEF7B	56
8359	ODY29KBSLS2A9SC5VJ	57
70805	683BF9QGQMKWN35PKN	44
58520	7RYF3HGYI346796FL6	38
17237	18JQ00G2URIKTJ56WZ	24
53602	EGO534W80MLRRYE8R5	98
6171	0W1CGD6DTD8RVV8ZTX	27
94180	H17JPUDX1S9I7DA0LB	31
32078	HVN6PLDZZKCNRAAHP7	63
28026	1PRLJVOPC9WJXMVT27	89
26116	6OWWE1VGE2AMSUNFQH	25
92336	W24KSZOR3T3GK54A1U	90
55946	HGV5N21N76JMCPNQW2	14
90578	UDQTJVU7EFOZ8CSGXP	75
37760	YWKEOXCQMCXU1OWM19	21
19230	VY6G9PXW7AGI54IHHQ	27
70529	WC5061KWXEBCFL9T2Y	50
24987	C4APW2M0FH5E847N2D	96
93152	JVM02EYFN1AUQN9E9P	26
72099	24ICG6UQYWYZEK2M30	57
60013	7IB2IXJ0D1AU4H8AMH	33
76700	MQUWACV4DQRE2P7SCY	39
37047	51C2PF88GY8YDSWOXY	45
19204	TY3LM1VVLXG6OEFLZH	81
35372	21CBFR3LQZ8S6P35U6	49
75082	J4VIDQJZI4UIC0BZWC	39
96540	TO41Y8HV37OJUFA3Z4	86
68826	P6QVIE9UT3C2265I4Z	81
71996	I3J4GSZMEM3JNZ9QEB	73
13456	KG26SOG8W0XRCA2YOP	5
54214	TRTT2JMB76ECEAI3SI	36
22382	HCYKO30YIXF6IPL7OT	79
88669	WRBQT2W4G8XMHN2T4J	31
92456	NW6SJSNO7XJCMR6OT3	14
2222	T1XJF4KV0AUIJBSAZF	32
64381	THRKLGMGA4HRMM5IE9	97
15506	PAVNJO1BKATOJD4EMV	54
73408	2IOUQM3MK6Y66GOX4A	72
34768	ML2MLJVJB7AY4AOURV	42
60564	JTKKY0YA3NS1BE8415	16
43455	2AKZ1G57DZC33L9A7H	92
48534	WXQ19LM1810JWZCFZ1	13
97033	TNNWSDSDGX6WABJRXS	28
54004	6BLDJHXM38L2C19MPN	83
57964	L8K0C5A9IGECWR0IOG	67
64796	GKIB95DDBKUCM73WBZ	65
42682	2VE8SPJ0CET27IFJMY	44
45679	JR6TDFNTXINVHKBIS4	23
96640	HG4V3LSBA2B9Y1OKVM	97
82676	QQCLRNKPG0JSWQNXDE	34
8675	9OYFVRKC9FO2VCMCES	95
55144	EOQZR5FESTNSMQAG9Y	94
42182	RK9SFR1A1H0PW1BNPL	33
81331	GIAGRN8Y6LVW1ZT10K	83
48136	5CQGS39EHH69G69VKC	6
70775	8FN445Z2TBOO2FFLD5	29
5803	MC7F20F59ATZRNJZA5	77
27170	NSZOZQC7U8Y80AS1RC	63
64943	B26KXNWE018KSXOROD	15
706	MYCDENXTCDH60NPOTJ	0
21949	HJC5UW3BJSO2D8KQWL	24
58168	V997OQG0TSV0ULFUOK	81
60128	JABGVR4YOWZRU41D92	30
62181	8V5JRI9PMHPLRIC7L8	6
80525	DUES29W7PJD3YJ5E5A	63
33825	JB7Y4A5TTQWUS0B9VR	39
66435	9IV8APGTMXX76JIDUP	97
45610	G8PU108BKBWQ0R8GXS	27
74989	Q2P8PB92HPAAGCLJE5	17
12121	DK7M16B64V0RNWVX8P	61
31205	FY8IOK6H61V5P3THA1	34
10705	YYBVOMTKBIM1ZG5EMZ	28
33555	JK35JMH9TI6AEZBLM2	24
97457	5C3M9RXXF8KI1AH874	41
51794	3MHTN6PASGDZLV421O	37
14153	ORPKR5G1399OP37RBT	63
90420	EWYQNMKS8CL35KNP60	27
43433	9K1Q30AF7PWWR10O25	71
14908	ZN2WIXBCEPW8WNLUU2	65
20916	7AO0TY50IS866YUXQ9	61
2377	KNEZWLSS4FAHANOCT5	92
61971	9JC0XVPR24EKXCU3AP	3
13042	Q7EX2R854VZG10EAC0	98
58887	AYO5UBOIUD67MT0EHT	37
56588	M62PXJ0INGS191TV8G	6
53558	0LP9JW9UYDLASIYJSN	67
72041	UAF1NQ7A4TUMJ51OOU	9
28710	2YDG3SUI633I6UPFYK	40
57243	9NS9L535YHLH58YHD1	77
5896	WZLJ2DL3KZFCKNT2VQ	76
71191	OE2X904MLCIPGPN243	72
29260	SCAZ8YMH1OFV9EG7PL	64
77556	H36Q1FA7WVRKJ2YGYT	54
16338	UDXFLH2JILFU1OQ9RP	9
46290	NTUNF2DGM1ARMJ0OGU	21
78721	LW03MXUEV8NIX9NIQJ	75
6551	RWSMCXP1KHRS5SF8BL	26
89616	6A4BKH2G8B8HNGQO6Y	5
25972	GC4F3OMKYMGXWVNX6K	24
46209	R9N2FU1WIIET7IWOTK	60
82151	MXBGD2R2CVKHENHH2R	95
25902	6M3UQB60XD4SY2Z0WT	68
89274	MHATZJZXFTXYL3BX60	3
17115	I2O7GH832RHZVMRRG6	22
66248	VII8GM5WJ64RFYVJAA	84
84747	Y3QHSMNJPBAQIEJ9KV	3
64416	9X0J62L51C1MU32X4T	28
42895	VUKMS1ZCNFUNUCQVH3	37
26498	1YJMNJMT3M1T3E2254	75
8025	27EB7DV3VFYHP4DAQ1	29
4294	WK6CSM2EWQLU9NZEM2	95
4239	FHHSH1P5C8MGXKX2NB	58
96924	PDNG4JZVMAB6F59YQ4	95
38650	7YB2V8EEKHFKU4ASYP	98
67565	XBX0G21TW3ONU2D9EJ	30
75006	LNUPR6NFJWIGPP15J5	75
19681	LAHB94N927WILMSAB8	38
36228	X1441PGIJ8W62GCMZL	88
85402	X9HYL749NP8KA3KVC6	77
93523	5RHPHPI3MALBJZ2929	73
40990	CGT027DEN955WPZK2R	9
11198	AK012UBGZTV4VY0FC2	9
25554	MRD1CMACS4GCGL2G3X	96
15223	SMPLI8MY4A038JKRG6	80
75009	3IWLISCDTBUF94A1Q2	76
21408	BIJMWLMS45GUSTCYFF	66
11932	HFLLY0O9EWRVCSO8LW	22
37410	2UX24HWWNARO5RUKMJ	71
59515	K9DM2NIQSY9YJ1X3EX	48
22006	KRBMP19H0YJ1JIFGV9	68
42146	EUFB5F68TRQ2AO2NIJ	9
82753	UYC4YIF3H4OKNN55DZ	63
60254	URS5ICHEZTPX0MVRCE	69
1502	NB2J51IBDJ1PQ1Q75R	87
65999	YJI2368N2F2RVCFX2Q	11
77715	GNR3P4YR1TTBWTJGRO	2
86976	7NAJR06YAY7FNYNQXJ	67
54372	AN6835KN1K5R28RMTT	45
27953	6QPNTMS8Y448QK1AOY	52
42342	WQZH5DDIEMJQUPOK64	90
42102	FY12SVE5E0UDAM1GPF	27
61932	SPEWD10XF3VW4WMGS8	89
76824	2R7AMYLA0PF745MGKB	50
70174	P3H64GBTMRLQS5Y8AN	5
23289	RMS8TZUE7XPYXK7M9R	97
48776	HG8UVFNSPF0XZXNSWR	49
76341	SWEV7SRXW7WBSEA43H	23
34671	PJUKDVCXTILUAUA4Q6	67
23652	N9HPOLOFLYV05KQOYP	89
87869	4OYKLYFU6ZA2D6T5HX	61
48379	AHQUEZMMN06HFZ39X8	99
93373	5XIWH2NX9QK80ZS5YW	69
6867	VIA72KWQ4LSS6ZBZ32	56
4835	7QKGE15LZ1TNLNBB1N	56
42913	CL6SNMBDKHFIWJLBWB	49
16258	APSQT3WYTC3BFTA6FZ	94
24612	99JTNQ200R76NAO311	25
18977	3J3IXNGZNWHX38GT70	20
83326	WULECVWC9BAECU6NGQ	36
19144	1Q8S8A86A14BPY4CDF	82
99065	JQANHKZ5Y8KL2HO1AM	38
15444	LG10YEAWOYAPG004ME	76
46187	PILZ6565ON3SYW1M8Z	72
6954	EYLM96AG6VPDC552UO	36
81332	ACRLUTKIHLCY8Y4OIX	82
85992	CLWT3BP3H0D8S8VREI	39
87108	SA5ICDR21D41U92OK7	12
81751	19ETWAJL5JEQI0H0IK	30
76282	DOT2XKCFXTZW7G3PO4	51
95709	GY99V8HW8AOL47DGD3	43
76071	2JIBE1J62F7QA10RCY	10
19663	W94NUBG6XGKR66ASYC	69
43664	TX44O3KSKE5VRGCFJ2	54
54211	86YLWXKQS4VU2I64AJ	8
3218	4AYQPRDMKC4VJQSZBK	8
17603	DZ13USMVD4BUFGY0G0	79
58496	UMYBXQ65RL48PC7N3B	35
23166	X7H33DB8ZIM3KY26G7	41
41896	D5A8TOO8E4MLMC75L0	63
10328	57PKP6XSDHNCPEQC7L	10
98324	ZDDDQX14Q55GDM6KK0	40
98818	7VIXTPU59GF2KHCG5D	23
90861	RPCY8SMZQ1A7X93H76	63
5572	0RYR1DML6CLJL2PJCD	88
8569	YPAI7QMDJOL66D2UVH	47
20759	G0CAWZRRWKZ7QQGHLO	55
14245	YX1C4ILUL49XES5XT5	68
95471	7PCB1GU5RFNKQJZMY2	79
39454	TCZ0O9AAJKT0QL9RHN	50
26133	IIMQY87R8EZKZ3YGXI	22
19608	BG5DLOSDBNW9C4BPO1	20
50419	PLJFUTDAS64XV6XFAU	95
72914	YQSY8ZT5EB7XKEYOPC	80
15753	Y3Q7ZMUWB5FV09EV2H	28
30353	GXO52DJ0OFOLTWUN6S	92
73724	L4TH9V6S24MMAF5F33	25
77992	ZXG8QL1MNTKYS37S5U	55
38350	JPL7PN5CHB6GUKQZ8I	3
35993	4RIXTNIKPK1ROOYUWM	66
34057	HJWU3EH8MLDV0V2VCT	0
5078	O3BFG8ZDSHOG2F2877	37
25844	M0OJWWDBJN3EQFVJKL	46
22688	MOEYUNIXIPAJWNVJ0J	6
14696	B1ON3JC3I10UU5D79A	35
14033	0YDTFBU79IVHMRJV9P	33
88861	4E241T2801CUFEMJK2	93
67509	DI292PVZDAC9W5PAOF	35
71805	HA02O86L96E4JBH29T	95
6706	Y8RIYEWSXZPZU8F2ME	17
45594	FIIB1W2QJ3Z6TWG3SQ	77
22568	9JXL03WXL050WHYJF9	27
66395	GFX6RB8XTSWUABOCTA	80
42067	S833VGNWQ8UWEZ95QO	31
61905	8PGE7TFN6K67101XWM	46
57006	HHRUZJZKUNQJUEJP3K	88
65352	X8HOD3EVDL0XTUOVKX	29
78034	VG9FU546TYG603X4K5	97
66522	PTQMLVXZTIUEWF6K7G	62
50909	7ABYO7CTM7NS5LSUFR	44
19069	UTM17Q6H614VBZ70QA	42
69581	5U9KAMZG09S6OUT194	99
59805	FB3G1ZIEZB4RA8TYHV	9
40459	5EG3LTAHKLKZYKL0TP	78
20708	HN831TPOX39H251AXZ	83
8932	H18F2VXZNOFBHEMC0H	90
56501	CZBV4SSP17W4L0YTSA	60
89810	41PQPQ5I591RWDSEPU	78
63800	0CMC79IIP8I8JDJXWQ	72
11674	JCLO5NCRS89QSHI6L4	84
86543	D36QZ80MS7MBJKKEMO	12
50063	20VV5B9W97UDXZWP6G	26
48327	KJUVEEWEYVOEYA8KLC	80
77172	S0VCF7KN4NPHLXVPOB	88
22667	877U99MVZ8H7ID56BG	6
25374	UYNCRK4UIFNGJOJZ09	27
31187	IIKCREC9J16FOOLQYJ	12
49399	FTQSOTQXUKEQD78ULX	36
92409	21XYBJ8G1AM2DVSJFF	26
79231	DGEH0Y3SWD2356BTMO	79
812	CNFJVE1A4ISFZ1CUZ0	3
90285	FORHS26KA1I2G8QZR0	54
30973	U75MI2LE0DU5XB2N7Z	22
97268	AGQQISVG4AE3CQSTMZ	82
35575	1PGXR0C4GBWWSGA14H	28
9153	QGRW4OZNY0WW0DD2GW	50
95820	5UK4VPQ8AQQB7NI94W	61
2464	2Z3J7NDBTSOZ6MHX6H	95
60010	HG6VS5S0YITGWMT8EZ	41
19773	XCBKV3ZD7LOV46Q5CE	4
26412	87C284V2OA7M2AGWCL	78
81608	T52T4O6ASZP6SVRDCJ	98
4813	KD26G85XPYKOMPRRGO	84
21555	PINEOG4Z6F9ID9TTO4	44
88855	02PDAMKZH1Z7X9GACF	36
8341	D1PMX31EQNTL3WW0XJ	34
38041	E8CUL0DWCN41FPG0BR	26
29105	V6VGDZ7T2NLINTMBN7	75
54392	YBDET1C7OG29DN7792	69
6512	9U0E4GDD1JOCTRQFD7	1
77276	YSDITL1KRHDNA31QDU	65
77226	MUP8FIF0PKWP8NPNC6	36
2699	MUX5WJNTUDTL8YWE2C	66
2468	IASEANBH27ERFLAE6T	0
11315	Y45AEU8T69ELVNEX82	59
26356	1C8MS8VNOXWW49AZ5O	42
99937	1R4LUAQEQLCCSXPOXN	82
34112	LD9FEAPEXEFD4RASTA	45
89871	29R7UT35M61U325RNG	63
65252	AM98T2SRYKRTNEWHKS	62
81337	SUBK6HVW4R2WKK1W43	20
7474	JI3JOTN9MU11FUXN2O	13
24688	EOXF5ZS95ECFENIDV2	64
33811	KZ6SRVOQ6BEYGGNB8X	11
90792	9L3JYXQKYURO4TOE78	39
97388	Q3ELDV338R3P1QS3S1	34
29612	KTL1EDAF641GB390Y4	99
17084	N2557PBL65DN2Z0VMP	96
92209	9INK0G964HLGQ7X9YA	65
93313	US7SB3209C4MRN1EXB	4
79496	RMV9O9FBNMRETQAUO1	11
27067	LY3PQ7OTRXHSREZ2RY	65
37389	DK570BP69WF75VW083	23
3912	ZTQS6NRA8YMVYXXTTY	5
26909	JACWJ84EO6K2BKPZ0J	84
50799	N9AM5AFQ0CQ9O7GACX	84
4260	OVC40NTD9H7PLBG7CT	92
12472	MBAFM5OQSKLB0N5UDG	19
53620	S2AKUR8N8G8LKB952Z	23
65208	0XBITQS5N20X3RL3HD	67
28402	6MB7DGQFR66G5690B7	35
85738	TMKJ5SWKFPN3LGG83Y	26
45226	7L4Y7M9NHV7SCESBE4	22
29337	OJ04C3QOVX43XU3FZD	64
34722	ZNAL2CLIC529HZV9YM	48
22042	80J4HXHFY3ELLA8BUF	19
50636	XCR6I5LCRCVPBFZASL	17
86294	O0JYI1DFWSZ9T26FYZ	27
49494	W7UX9TNRV0EFW2QV2I	19
96518	F9OK1T7CFFJM4YKF8K	66
34235	81N83BF530VOKG26KX	33
5943	KH5U3B3D5FE6VNOGD8	52
85948	0RTEA1D16AJSD5WWEC	30
67596	2NHN8RFYGTVPRPRQMJ	57
8297	ZJJOT519GBXV7EEDG2	17
15203	FRNAEODKLX7LX6ZSUL	68
69465	T8NV75YSVFGL3YR1V1	98
